fips,year,parameter_85101,parameter_88101,parameter_44201,parameter_42602,parameter_42401,parameter_42101
4013,1987,null,null,0.048053,null,0.725873,1.407591
4013,2022,null,9.085989,0.046067,38.527778,0.153726,0.418918
4013,2023,null,7.332101,0.043625,13.277915,0.719048,0.324021
16001,1980,null,null,null,null,3.059862,3.174211
16001,2020,18.14876,7.954464,0.042123,9.587966,0.224421,0.518845
16001,2004,20.135593,9.440741,0.056529,null,null,0.886309
16001,2016,13.288288,5.979487,0.047517,24.169014,0.690582,0.261011
16001,2000,32.065574,9.385075,null,30.980769,null,1.051222
16001,1996,null,null,null,22.820017,null,1.306152
16001,1984,null,null,null,null,null,2.281986
16001,2012,16.641667,null,0.048928,26.498876,1.202305,0.198762
16001,1992,null,null,null,null,null,2.216817
16001,2008,null,7.718627,0.053965,null,null,0.687878
16001,1988,null,null,null,null,null,1.0961
16001,2005,20.785714,8.45,0.056765,null,null,0.803277
16001,1999,30.118817,9.552033,null,36.731507,null,1.204409
16001,1993,null,null,null,null,null,1.737292
16001,1991,null,null,null,null,null,2.175508
16001,2011,14.94958,null,0.053271,10.52708,2.027479,0.189727
16001,2007,21.666667,7.7,0.059754,9.377049,null,0.550128
16001,2009,null,16.155825,0.046059,26.019108,1.453147,0.657204
16001,1990,null,null,null,null,null,2.462805
16001,2019,14.928571,5.261739,0.040326,22.575889,0.756389,0.189458
16001,2003,21.084746,8.016393,0.05614,null,null,1.003321
16001,2010,null,13.282477,0.045438,25.703081,0.365776,0.181118
16001,2001,21.836066,9.970145,0.053711,27.709677,null,1.066307
16001,2015,14.371681,7.690435,0.053033,10.930099,0.597764,0.521998
16001,1998,25.829787,13.427778,null,36.011299,null,1.276151
16001,2006,19.387755,7.565306,0.066453,null,null,0.643923
16001,1997,null,null,null,19.437982,null,1.521533
16001,1995,null,null,null,null,null,1.590754
16001,2021,19.155172,9.279464,0.042443,25.828152,0.247827,0.473942
16001,2013,18.45614,null,0.049257,25.086875,3.987266,0.267607
16001,1981,null,null,null,null,2.646388,3.244491
16001,1982,null,null,null,null,null,2.850807
16001,1983,null,null,null,null,null,2.827502
16001,2002,24.35,7.963317,0.051967,null,null,1.041993
16001,2018,16.726496,7.927826,0.039471,null,0.293548,0.675212
16001,1985,null,null,null,null,null,2.372051
16001,2017,17.241071,9.05,0.045515,30.332292,0.298619,0.447959
16001,2014,13.783019,null,0.05147,26.156838,0.65815,0.198998
16001,1989,null,null,null,null,null,2.229263
16001,1986,null,null,null,null,null,1.174606
16001,1994,null,null,null,null,null,1.741713
16001,1987,null,null,null,null,null,1.129695
16001,2022,null,null,null,null,null,null
16001,2023,null,null,null,null,null,null
6019,1980,null,null,0.048652,59.661972,2.685231,1.478049
6019,2020,48.228251,18.417389,0.049466,7.5017,0.455399,0.34313
6019,2004,7.425627,16.172205,0.048452,32.195592,null,0.388617
6019,2016,35.05757,13.524253,0.05564,13.273829,0.461341,0.404658
6019,2000,41.0,27.005155,0.068331,12.556585,null,0.640383
6019,1996,null,null,0.062679,13.907715,2.053428,0.585258
6019,1984,null,null,0.045638,47.058824,2.687311,1.167886
6019,2012,6.895126,7.073312,0.053388,9.912428,1.446269,0.365661
6019,1992,null,null,0.061967,16.672752,2.089721,0.958763
6019,2008,38.822123,17.503107,0.043392,15.324334,1.813187,0.334261
6019,1988,null,null,0.078138,32.426065,1.741284,1.228621
6019,2005,32.903138,17.181009,0.04622,23.038567,null,0.335681
6019,1999,44.933333,27.385455,0.049579,36.629834,null,0.831343
6019,1993,null,null,0.051316,19.470486,2.429412,1.015425
6019,1991,null,null,0.048122,45.421348,3.526686,0.782697
6019,2011,33.373826,18.053307,0.052086,24.336798,1.378092,0.292648
6019,2007,34.828204,18.80678,0.055834,31.397222,1.695652,0.45519
6019,2009,7.04612,15.194648,0.048715,28.179063,1.643836,0.344237
6019,1990,null,null,0.055568,25.640244,3.219925,0.922916
6019,2019,34.532698,10.641876,0.055749,14.326997,0.41768,0.3062
6019,2003,35.280825,17.72619,0.05785,26.781163,1.5,0.459055
6019,2010,26.272262,14.770931,0.05365,25.509642,1.424242,0.294652
6019,2001,43.0,19.769737,0.06049,39.247934,null,0.562208
6019,2015,33.927048,13.454883,0.052028,11.010762,0.505833,0.28446
6019,1998,34.55,null,0.064517,38.055249,null,0.765697
6019,2006,36.404308,16.720461,0.058365,29.464088,null,0.452979
6019,1997,null,null,0.052436,39.210084,0.415254,0.749518
6019,1995,null,null,0.050978,33.457064,3.759026,0.477597
6019,2021,43.413517,9.027614,0.048725,18.828571,0.425419,0.424477
6019,2013,38.256546,8.345676,0.05668,25.665826,1.207989,0.418096
6019,1981,null,null,0.038667,44.185393,2.493839,1.055056
6019,1982,null,null,0.055444,21.463352,8.939394,1.034777
6019,1983,null,null,0.063009,24.650417,5.698555,1.181915
6019,2002,8.82085,21.420063,0.053094,36.712707,null,0.493483
6019,2018,40.275578,11.180993,0.055066,22.832329,0.616851,0.29688
6019,1985,null,null,0.056006,33.456091,7.181818,1.152459
6019,2017,38.674692,13.228163,0.056786,15.041504,0.627374,0.135548
6019,2014,39.755616,16.423765,0.057309,26.252101,1.158101,0.342066
6019,1989,null,null,0.063895,31.701912,3.683184,1.675861
6019,1986,null,null,0.076786,18.957544,1.968195,0.970024
6019,1994,null,null,0.04765,16.448268,3.89622,0.869551
6019,1987,null,null,0.061287,32.745098,1.359538,1.19766
6019,2022,52.888889,7.640762,0.048363,null,null,null
6019,2023,null,3.616792,null,null,null,null
38007,1980,null,null,null,null,0.130823,null
38007,2020,8.082,3.645534,0.044081,null,1.77589,null
38007,2004,9.553704,4.474576,0.043533,null,0.309953,null
38007,2016,8.675271,2.942942,0.041507,null,0.967844,null
38007,2000,11.008012,5.611111,0.047882,null,0.473092,null
38007,1996,null,null,null,null,3.502732,null
38007,1984,null,null,null,null,0.182499,null
38007,2012,10.932311,4.443333,0.048243,null,0.125559,null
38007,1992,null,null,null,null,2.842541,null
38007,2008,9.961118,4.574138,0.044392,null,0.082692,null
38007,1988,null,null,null,null,0.23645,null
38007,2005,9.745427,4.306667,0.048373,null,0.227328,null
38007,1999,3.441925,null,0.047046,null,1.835294,null
38007,1993,null,null,null,null,2.794521,null
38007,1991,null,null,null,null,1.284932,null
38007,2011,9.879655,4.139344,0.046405,null,0.61708,null
38007,2007,10.835745,4.933333,0.047678,null,0.7,null
38007,2009,8.738778,4.108197,0.045856,null,0.632676,null
38007,1990,null,null,null,null,0.243258,null
38007,2019,7.386259,3.478068,0.040408,null,1.420652,null
38007,2003,10.129717,5.29661,null,null,0.499507,null
38007,2010,10.657216,4.653448,0.040587,null,0.151353,null
38007,2001,11.08194,4.521154,0.047248,null,0.436676,null
38007,2015,10.126586,5.479737,0.048503,null,1.557821,null
38007,1998,null,null,0.045143,null,2.006579,null
38007,2006,10.20198,4.732787,0.047941,null,0.073553,null
38007,1997,null,null,null,null,3.265753,null
38007,1995,null,null,null,null,0.710073,null
38007,2021,7.633872,5.418159,0.046172,null,1.741457,null
38007,2013,8.845826,4.64918,0.045111,null,0.170463,null
38007,1981,null,null,null,null,0.593407,null
38007,1982,null,null,null,null,17.227011,null
38007,1983,null,null,null,null,0.237454,null
38007,2002,9.386119,4.210345,0.045046,null,0.510858,null
38007,2018,9.451472,4.41199,0.044343,null,1.399407,null
38007,1985,null,null,null,null,0.441159,null
38007,2017,9.257611,4.10529,0.047174,null,0.97183,null
38007,2014,9.839099,4.198246,0.04081,null,0.624425,null
38007,1989,null,null,null,null,0.324974,null
38007,1986,null,null,null,null,0.220917,null
38007,1994,null,null,null,null,0.685219,null
38007,1987,null,null,null,null,0.971591,null
38007,2022,null,4.034444,0.039613,null,1.938082,null
38007,2023,null,5.422222,0.047774,null,2.644444,null
6037,1980,null,null,0.070497,29.753425,26.890756,0.894128
6037,2020,33.867092,14.747527,0.056978,8.474983,0.31385,0.347145
6037,2004,9.219348,16.60367,0.047198,21.444737,5.019763,0.754945
6037,2016,35.012623,7.753612,0.033496,23.900643,0.778571,0.319152
6037,2000,32.333333,22.018263,0.03312,63.068306,2.297229,0.926717
6037,1996,null,null,0.054872,41.119541,2.398069,0.725886
6037,1984,null,null,0.107623,48.769618,15.710383,0.692042
6037,2012,35.043441,12.153803,0.045137,13.60505,1.01453,0.400389
6037,1992,null,null,0.064399,44.285714,20.163934,1.298114
6037,2008,10.265516,13.709169,0.057887,32.077135,0.508087,0.641372
6037,1988,null,null,0.047295,47.819882,14.493151,1.39513
6037,2005,8.797925,17.794798,0.058192,30.839142,8.315934,0.403773
6037,1999,36.245614,21.468919,0.047764,54.80274,10.819178,1.013914
6037,1993,null,null,0.041115,19.755136,7.342466,1.173145
6037,1991,null,null,0.040666,27.849282,7.068493,1.088054
6037,2011,10.853238,10.792197,0.055315,26.431319,0.202797,0.317918
6037,2007,9.470487,14.504518,0.040992,42.214286,1.029867,0.417491
6037,2009,9.210426,18.828665,0.054413,31.875691,0.424822,0.542682
6037,1990,null,null,0.06489,46.716543,1.632311,1.772222
6037,2019,29.351345,10.675453,0.048864,9.717915,0.709418,0.320477
6037,2003,9.554642,21.34,0.057663,53.545205,0.585427,0.538957
6037,2010,8.597786,10.366382,0.054324,16.651542,0.363341,0.406673
6037,2001,2.61988,22.959006,0.03349,59.882192,8.619178,0.814457
6037,2015,34.667126,10.15562,0.062695,37.260278,0.478104,0.26761
6037,1998,38.952381,null,0.045816,25.786005,2.69589,1.359744
6037,2006,8.011889,14.274375,0.053068,30.675679,2.023288,0.400149
6037,1997,null,null,0.047467,46.422652,1.773425,1.120644
6037,1995,null,null,0.051271,29.682801,10.556164,1.754969
6037,2021,30.962648,12.88022,0.049072,9.934917,0.395342,0.368663
6037,2013,35.429049,12.03971,0.059442,26.91768,1.052549,0.404134
6037,1981,null,null,0.093232,93.674033,3.232687,1.962583
6037,1982,null,null,0.07449,92.729805,8.025301,2.07791
6037,1983,null,null,0.079068,35.237641,6.138187,2.066491
6037,2002,16.294777,19.471067,0.053759,53.241096,3.46832,0.581702
6037,2018,34.051081,7.292946,0.052617,24.086264,0.70195,0.373616
6037,1985,null,null,0.05925,47.941035,3.189676,1.721304
6037,2017,34.645449,15.020026,0.064467,27.733884,0.846944,0.533395
6037,2014,36.418282,12.767257,0.057875,11.903229,0.269441,0.492313
6037,1989,null,null,0.075096,44.392388,4.706044,1.923063
6037,1986,null,null,0.047627,50.353887,12.582418,2.117799
6037,1994,null,null,0.061526,42.266252,8.827397,1.624373
6037,1987,null,null,0.07874,48.64236,3.619197,1.714526
6037,2022,null,null,null,null,null,null
6037,2023,8.16442,1.432258,0.040375,10.983333,null,null
35045,1980,null,null,null,11.708333,5.158944,1.259128
35045,2020,null,null,0.043637,2.291817,0.767112,null
35045,2004,11.864407,6.088333,0.043698,7.622768,1.452524,null
35045,2016,null,null,0.046997,14.860656,0.1852,null
35045,2000,13.233333,6.043846,0.053501,8.584848,1.575607,0.314222
35045,1996,null,null,null,16.285714,11.47541,0.60887
35045,1984,null,null,null,23.888889,45.470085,0.898448
35045,2012,7.696429,4.94537,0.052755,19.628415,3.844262,null
35045,1992,null,null,null,7.450814,13.410959,0.567464
35045,2008,15.309524,5.879747,0.051099,6.595263,0.584705,null
35045,1988,null,null,null,23.791469,1.727322,0.610545
35045,2005,13.677966,5.472269,0.048493,21.630986,0.739936,null
35045,1999,15.087719,5.904808,0.052734,22.570201,2.039835,0.414305
35045,1993,null,null,null,20.56872,11.00274,0.515022
35045,1991,null,null,null,7.315445,2.507022,0.687798
35045,2011,8.175439,4.095413,0.049804,26.096685,0.868075,null
35045,2007,12.965517,5.95339,0.050745,30.068493,1.309796,null
35045,2009,9.566667,4.423478,0.04069,19.710526,2.049451,null
35045,1990,null,null,null,7.070426,12.086111,0.815095
35045,2019,null,null,0.050887,21.671348,0.036874,null
35045,2003,16.389831,6.696639,0.053721,8.758841,2.811216,null
35045,2010,8.607143,4.831683,0.044592,6.760123,0.666301,null
35045,2001,14.016393,6.048305,0.056145,8.509042,1.145205,null
35045,2015,null,3.553271,0.050222,6.154794,0.186301,null
35045,1998,11.457627,null,0.054217,20.07485,1.476584,0.566222
35045,2006,13.883333,6.05,0.046173,27.953168,0.303857,null
35045,1997,null,null,0.050789,10.009152,11.46978,0.477841
35045,1995,null,null,null,null,2.108043,0.56577
35045,2021,null,null,0.052778,5.958624,-0.007599,null
35045,2013,9.859649,4.986441,0.046036,19.706849,0.27186,null
35045,1981,null,null,null,13.814286,19.693252,1.177961
35045,1982,null,null,null,4.203448,40.835655,1.0229
35045,1983,null,null,null,null,5.024708,1.156858
35045,2002,14.706897,6.897521,0.054414,29.047761,4.4039,null
35045,2018,null,null,0.052582,5.954303,0.015342,null
35045,1985,null,null,null,22.431193,0.610329,0.343274
35045,2017,null,null,0.052956,10.437618,0.028801,null
35045,2014,7.55,3.687069,0.042646,6.752938,0.130769,null
35045,1989,null,null,null,23.260188,6.673204,0.855999
35045,1986,null,null,null,null,null,null
35045,1994,null,null,null,5.030678,5.007806,0.44147
35045,1987,null,null,null,14.0,2.274324,0.943934
35045,2022,null,null,0.019148,11.41295,2.92,null
35045,2023,null,null,0.046914,1.098276,2.357778,null
29183,1980,null,null,0.054132,28.674912,35.497024,null
29183,2020,null,null,0.044833,null,0.715301,null
29183,2004,null,11.9025,0.054154,17.373832,null,null
29183,2016,null,null,0.050771,null,0.840055,null
29183,2000,null,14.788333,0.058762,9.263534,3.71021,null
29183,1996,null,null,0.05315,22.513661,5.65709,null
29183,1984,null,null,0.044067,19.636364,37.273292,null
29183,2012,null,null,0.059416,null,null,null
29183,1992,null,null,0.057272,22.627841,2.41108,null
29183,2008,null,12.243396,0.045864,6.642244,null,null
29183,1988,null,null,0.056922,9.510966,7.025561,null
29183,2005,null,15.255455,0.061126,8.687009,null,null
29183,1999,null,14.298198,0.063154,24.407303,5.117857,null
29183,1993,null,null,0.05674,24.827957,2.8,null
29183,1991,null,null,0.059624,22.481894,27.721591,null
29183,2011,null,null,0.050388,null,null,null
29183,2007,null,13.178107,0.055374,8.745854,null,null
29183,2009,null,null,0.050915,6.366659,null,null
29183,1990,null,null,0.054729,10.518794,14.799427,null
29183,2019,null,null,0.048481,null,1.920548,null
29183,2003,null,14.048333,0.058421,8.60242,null,null
29183,2010,null,null,0.059061,12.886364,null,null
29183,2001,null,14.845763,0.051549,9.796862,null,null
29183,2015,null,null,0.048762,null,2.168675,null
29183,1998,null,null,0.055828,11.489215,5.962205,null
29183,2006,null,11.511864,0.058146,8.402132,null,null
29183,1997,null,null,0.051916,10.672547,19.589041,null
29183,1995,null,null,0.057502,13.108033,2.529881,null
29183,2021,null,null,0.047796,null,0.589294,null
29183,2013,null,null,0.045893,null,null,null
29183,1981,null,null,0.051435,null,34.359736,null
29183,1982,null,null,0.046859,11.997057,20.032188,null
29183,1983,null,null,0.038984,22.991643,9.589972,null
29183,2002,null,14.1,0.052028,20.23839,null,null
29183,2018,null,null,0.044604,null,0.59863,null
29183,1985,null,null,0.043854,20.112094,10.466473,null
29183,2017,null,null,0.046702,null,3.632877,null
29183,2014,null,null,0.050089,null,null,null
29183,1989,null,null,0.057482,25.24,8.299708,null
29183,1986,null,null,0.045868,22.292835,38.173375,null
29183,1994,null,null,0.065738,25.590226,13.835227,null
29183,1987,null,null,0.060387,26.504249,6.060452,null
29183,2022,null,null,0.042097,null,4.177778,null
29183,2023,null,null,null,null,null,null
32031,1980,null,null,0.044957,106.853933,null,2.456387
32031,2020,25.762823,11.048832,0.037986,11.639121,0.195726,0.377362
32031,2004,26.0,8.094783,0.045978,null,null,0.586774
32031,2016,16.5542,6.559082,0.048199,12.714264,0.984257,0.157756
32031,2000,24.311475,8.906612,0.040798,7.907887,null,0.850994
32031,1996,null,null,0.049669,null,null,0.808893
32031,1984,null,null,0.051134,82.236025,null,2.10315
32031,2012,15.601423,9.090878,0.045891,14.112939,1.123288,0.382348
32031,1992,null,null,0.050358,null,null,1.093267
32031,2008,37.393443,10.226016,0.041508,17.880826,null,0.210693
32031,1988,null,null,0.058612,null,null,1.992382
32031,2005,26.033333,8.935537,0.047277,17.992548,null,0.324917
32031,1999,22.423729,9.935897,0.040427,6.991931,null,1.161287
32031,1993,null,null,0.040178,null,null,0.517236
32031,1991,null,null,0.042518,null,null,0.554175
32031,2011,16.97176,6.706837,0.04271,16.669545,0.517512,0.29519
32031,2007,28.7,7.970588,0.049713,36.986301,null,0.720104
32031,2009,21.721311,7.896694,0.040603,33.341667,null,0.485285
32031,1990,null,null,0.038271,null,null,0.710965
32031,2019,18.265823,4.372754,0.044452,11.370668,0.114327,0.359012
32031,2003,24.283333,7.33719,0.048392,null,null,0.422307
32031,2010,23.050638,5.948718,0.045307,16.275605,0.386937,0.133443
32031,2001,26.904762,10.313223,0.038729,7.425367,null,0.64964
32031,2015,16.865591,7.858686,0.046841,28.544751,0.42121,0.43221
32031,1998,42.116667,null,0.041844,null,null,0.774905
32031,2006,23.516667,7.58595,0.043308,37.44,null,0.394742
32031,1997,null,null,0.033581,null,null,1.656276
32031,1995,null,null,0.039792,null,null,1.307285
32031,2021,21.434687,11.589443,0.050559,25.676309,0.25,0.387107
32031,2013,34.617284,8.271783,0.04667,30.644077,0.506395,0.463052
32031,1981,null,null,0.046097,86.666667,null,1.58011
32031,1982,null,null,0.047284,13.438538,null,1.728397
32031,1983,null,null,0.039622,null,null,1.57218
32031,2002,30.885714,9.110833,0.044063,25.631579,null,0.617398
32031,2018,15.350631,8.107889,0.044126,26.005307,0.791899,0.214323
32031,1985,null,null,0.034654,54.736842,null,2.483922
32031,2017,13.69499,4.617442,0.042962,12.635331,0.980495,0.416734
32031,2014,17.375509,6.584062,0.045478,13.718875,0.384089,0.433528
32031,1989,null,null,0.048165,null,null,1.796001
32031,1986,null,null,0.05314,51.5625,null,2.767996
32031,1994,null,null,0.044721,null,null,0.665083
32031,1987,null,null,0.043353,30.513254,null,2.556779
32031,2022,23.158116,8.403333,0.043178,33.544444,0.549584,0.321597
32031,2023,10.573755,6.758492,0.0385,33.82809,0.394948,0.238818
55079,1980,null,null,0.053702,51.934731,8.75122,1.301043
55079,2020,15.33988,7.780789,0.040258,22.209041,0.150693,0.238611
55079,2004,null,11.735246,0.03623,16.550301,3.278237,0.408449
55079,2016,15.470805,8.269167,0.035787,26.110028,1.197733,0.280834
55079,2000,20.295082,13.397708,0.037725,31.058011,9.050139,0.403896
55079,1996,null,null,0.046326,16.717141,4.00634,0.543697
55079,1984,null,null,0.050876,43.588757,27.646552,1.107381
55079,2012,17.541392,9.826772,0.038324,24.044321,0.940184,null
55079,1992,null,null,0.04638,33.327731,16.756831,0.786507
55079,2008,null,12.528926,0.034594,12.30061,null,null
55079,1988,null,null,0.059635,42.639889,19.873973,1.156057
